book_id,title,author,genre,language,summary,complexity_score
5693,Talk Space at Sunrise,Dinda Delvira,Fiction|Romantis,id,"“Hidup aku pasti banyak gagalnya, ya, Kak.” “Namanya kehidupan, Ashila. Hidup jadi lebih tenang kalau kita menyebut kegagalan itu sebagai teman dari pembelajaran.” Ashila merasa hidupnya penuh kegagalan; gagal memenuhi ekspektasi orang tua, gagal pula dalam urusan asmara. Hingga akhirnya, hidup membawanya bertemu dengan Narell Kalvara, seorang lelaki yang mengajarkannya tentang kebahagiaan hingga ke bentuk terkecilnya. Di mata Narell, cahaya sunrise di pagi hari juga merupakan kebahagiaan. Kebahagiaan yang akan ia bagikan kepada Ashila dan teman-teman seperkumpulannya yang disebut Talk Space at Sunrise—tempat mereka pulang; pulang ke rumah yang penuh perdebatan kecil, diskusi panjang, tetapi tetap indah seperti sapaan matahari pagi.",
5694,The Gamos Legacy 2: Ego and Past,Iressabelle ,Fiction|Romantis,id,"Bulan harus menikah dengan Satya setelah kepergian sang ayah. Kehidupan rumah tangga Bulan dan Satya yang diawali keterpaksaan, perlahan tumbuh rasa cinta di antara keduanya. Namun, perbedaan usia dan logika membuat rumah tangga mereka kerap diterpa badai. Di tengah ego yang membara, masa lalu Satya kembali di antara keduanya. Satya terjebak dalam janji masa lalunya dan Bulan mempertanyakan posisinya sebagai istri. Hubungan mereka yang berada dalam kebimbangan masa lalu dan ego membuat keduanya dilema. Apakah Satya telah mencintai Bulan sepenuh hatinya tanpa bayang masa lalu? Ataukah Bulan memilih egonya untuk melepas hubungan mereka?",
5695,Nabastala Juang,Yusi Alfatih,Fiction|Romantis,id,"Zaydan Nabastala terdidik dengan baik, namun dihancurkan oleh keluarganya sendiri. Sebuah kematian misterius orang-orang yang dicintai merenggut semua mimpinya. Zaydan tidak bisa menghindar dari sebuah amanah; menegakkan kebenaran di tengah arus liberalisme yang kian merusak arah. Meninggalkan Ghazira yang nyaris dilamarnya, adalah risiko yang tak bisa ditawar. Zaydan Nabastala mengira misinya sederhana: membawa pulang seorang gadis yang tersesat. Namun, di Universitas Kapital, ia justru menemukan Zelda Aurora—yang dididik dengan ide-ide liberal sehingga tumbuh dengan iman yang rusak. Saat benang kusut masa lalu mulai terurai, keduanya dihadapkan pada kenyataan pahit, bahwa amanah itu bukan sekedar amanah, ada luka lama yang menautkan mereka, sebuah pengkhianatan yang terkubur, dan kebenaran yang sanggup menghancurkan sisa kewarasan mereka. Siapa yang akan bertahan ketika cinta dan logika dipisahkan oleh jurang aqidah yang sangat dalam?",
5696,Jalan Panjang untuk Dicintai,Nara Lahmusi,Fiction|Romantis,id,"Di masa perang, mencintai bisa menjadi bentuk perlawanan paling berbahaya. Pada 1943 di kampung Kulitan kota S, Avifah kehilangan banyak hal: ayahnya, masa depannya, dan hak untuk memilih hidupnya sendiri. Dia dicintai, tapi oleh orang yang salah dan pada waktu yang salah. Ali mencintainya dengan keberanian, sedangkan Baruji mencintainya dengan kesabaran. Saat pengorbanan dua remaja laki-laki itu menuntut harga paling mahal, Avifah bimbang, siapa yang berhak dicintai? Dan siapa yang harus belajar bertahan hidup setelah cinta itu pergi?",
5697,Through The Flower Shop Window,Annelie ,Fiction|Romantis,id,"Toko bunga Fairy Blossom tidak pernah sepi. Khususnya di hari Sabtu dan Minggu. Setiap akhir pekan, Ocean dan Audine beserta putri mereka, Anira, akan menghabiskan waktu untuk toko bunganya dan menjalankan kehidupan selayaknya ‘manusia biasa’—melayani pelanggan, sekaligus melepas gelar populer yang mereka miliki sebagai keluarga public figure. Belasan tahun sudah terlewati sejak mereka menikah, kini Ocean dan Audine kembali membagikan potongan kehidupannya bukan lagi hanya sebagai pasangan, namun juga sebagai orang tua. Mempertontonkan lagi kasih sayang serta dialog manis bagi ia yang merindu. Dan dari jendela toko bunga, mereka juga melihat lebih dari sekadar kelopak-kelopak yang mekar. Ada pengakuan, harapan, hingga penyesalan di setiap ikatan buket. Cerita kecil dari para pelanggan, sampai permintaan aneh, yang, siapa menyangka malah menjadikan mereka pemandu untuk menyelamatkan banyak hal?",
5698,Allure's Reminiscence,Aya Widjaja,Fiction|Romantis,id,"Sebagai pemilik toko perlengkapan outdoor, Allure melayani setiap pelanggan dengan senang hati. Kecuali pelanggan resek semacam Sangkala—bapak-bapak banyak tanya, padahal beli saja tidak. Sebagai seorang travel influencer, Allure familiar dengan berbagai destinasi, tapi tidak pernah familiar dengan urusan hati laki-laki. Enam tahun lalu, dia pernah jatuh hati pada Remi, tapi tak pernah mengingatnya lagi. Hingga suatu hari, Remi muncul kembali sebagai kekasih sahabatnya, Swara. Kenapa takdir hobi mengusik hidup Allure dengan menghadirkan Bapak Sangkala yang menyusahkan bisnisnya dan Remi yang mempertanyakan hatinya?",
5699,Kata (2026),Rintik Sedu,Fiction|Romantis,id,"""Nugraha Andai bisa sesederhana itu, aku tidak akan pernah mencintaimu sejak awal. Aktu tidak akan mengambil risiko, mengorbankan perasaanku. Tapi, semua ini di luar kendaliku. Biru Banda Neira adalah hari-hari terakhirku bersamamu. Kutitipkan segala rindu, cerita, dan perasaan yang tak lagi kubawa, lewat sebuah ciuman perpisahan. Berjanjilah kau akan melanjutkan hidupmu bersama laki-laki yang bisa menjaga dan menyayangimu lebih baik dariku. Binta Cinta pertama seorang perempuan yang didapat dari laki-laki adalah dari ayahnya. Dan cinta pertama itu, telah mematahkan hatiku. Ayahku sendiri membuatku berhenti percaya dengan namanya cinta. Nugraha, Biru, dan Binta saling membelakangi dan saling pergi. Mereka butuh kata-kata untuk menjelaskan perasaan. Mereka harus bicara dan berhenti menyembunyikan kata hati serta mencari jawaban dari sebuah perasaan.""",
5700,Cover Girl on My Court,Della Lesmana,Fiction|Romantis,id,"Jatuh cinta pada pandangan pertama bukan cuma mitos—setidaknya buat Kael Sebastian. Iris Amara Putri, gadis sampul yang selalu menjadi pusat perhatian, berhasil mencuri hatinya sejak pertemuan pertama. Demi mendapatkan Iris, Kael rela melakukan apa pun, bahkan memanfaatkan posisinya sebagai ketua basket. Namun, urusan perasaan tidak pernah sesederhana itu. Mampukah usaha Kael membuat Iris membalas perasaannya?",
5701,Sinetron Isekai,Chotimah ,Fiction|Romantis,id,"Ada dua hal yang Pita benci dari ibunya: sinetron kesukaan dan calon mantu pilihannya. Saat Pita kabur dari perjodohan, dia justru ter-isekai ke dalam dunia sinetron yang berjalan dengan logika uniknya. Di sanalah ia bertemu Nathan, laki-laki dengan spek sinetron yang amat ia benci: anak mami, manja, dan tak sopan. Untuk bisa pulang, Pita harus menyelesaikan tiga misi cinta yang semuanya berkaitan dengan Nathan. Namun, semakin jauh ia menjalankan misinya, semakin banyak misteri yang mulai terungkap tentang Nathan dan ibunya yang posesif. Bagaimana Pita bisa menghadapi berbagai alur love line yang bagai cobaan untuknya? Apakah kehadiran Deus—Ibu Peri tampan yang berperan sebagai pendampingnya—akan membantunya? Atau justru membuatnya terjebak dalam dunia sinetron?",
5702,Loving Like The Sun,Elvira Natali,Fiction|Romantis,id,"Kristal hanya ingin hidup seperti remaja lainnya-bebas, tertawa, dan mencintai. Tapi alergi dingin dan bayang-bayang masa lalu menjebaknya dalam dunia yang sempit. Ibunya terlalu protektif. Mimpinya terlalu jauh. Hidupnya terlalu sunyi. Lalu datang Elvaro. Cowok menyebalkan, penuh masalah, tapi punya satu hal yang tak bisa Kristal tolak: cahaya. Terjebak dalam proyek podcast kampus, mereka terpaksa berbagi waktu, ruang, dan cerita. Lambat laun, Kristal menyadari... bahwa terkadang, matahari bisa menyinari bahkan dari balik awan luka. Namun, saat hatinya mulai hangat, masa lalu pun ikut mendekat. Elvaro menyimpan rahasia besar-yang bisa meruntuhkan semua yang Kristal bangun dengan susah payah. Dan kini, di titik perpisahan dan pilihan... Kristal harus belajar mencintai, bukan dengan rasa takut, tapi seperti matahari: hangat, tulus, dan tetap bersinar-meski segalanya belum pasti.",
5703,Narasi Luka,Agil Sri Rahayu,Fiction|Romantis,id,"Halo, teman-teman. Masih ingat kerusuhan Kampung Penjaring yang sempat viral beberapa waktu lalu? Anak muda yang vokal menolak penggusuran itu bernama Reno. Ya, dia adik saya. Reno, pemuda Kampung Penjaring, menghilang secara misterius setelah berulang kali menentang proyek Sukamerta City Residence. Tetangganya bilang, meihatnya pergi keluar sendirian, polisi bahkan setengah-setengah menyelidiki. Namun, Lituhayu Ratu Nirbita lebih percaya hatinya. Adiknya diculik! Sebagai wartawan—dan kakak Reno—Lituhayu memilih bergerak sendiri. Ia mengorek arsip, mendatangi warga Kampung Penjaring, dan memaksa masuk ke pintu-pintu kekuasaan kotor. Penjarian Reno selalu berujung pada satu nama yang sama: Duta Tanjung Martodihardjo–gubernur muda karismatik yang dielu-elukan sebagai simbol perubahan. Alih-alih mundur, Lituhayu justru masuk lebih dalam. Ia mendekati Duta, menantang narasinya di ruang publik, dan bermain di wilayah abu-abu antara wawancara, strategi, dan ketertarikan personal yang tak seharusnya tumbuh. Makin ia menggali kebenaran, makin jelas bahwa hilangnya Reno bukan pergi tanpa kabar—melainkan bagian dari permainan pemangku kepentingan. Kini Lituhayu dihadapkan pada pilihan untuk mengungkap kebenaran dengan risiko menghancurkan segalanya, atau terjebak dalam pesona pria yang mungkin menjadi dalang di balik lenyapnya sang adik. Apakah Lituhayu mampu menemukan Reno dalam keadaan hidup atau tindakannya justru menyeret kebenaran ke permukaan dan justru ia akan kalah oleh permainan yang ia ikuti?",
5704,Until Faithfulness Fades,Elyer4A,Fiction|Romantis,id,“Cinta adalah harga mahal yang harus dibayar untuk ambisi dan kekuasaan.”,
5705,The Sideline Between Us,Ira Alwi,Fiction|Romantis,id,"Dyan Ajeng Maheswari adalah seorang atlet voli kawakan. Dia sudah menjadi seorang bintang sejak usia muda. Bagi Ajeng, voli adalah hidupnya. Penuh dengan sorak-sorai penggemar, peluh di lapangan, dan suara peluit yang membangkitkan adrenalin. Di puncak karirnya, Ajeng bertemu dengan Raden Akhtar, seorang dokter yang berusia tiga tahun lebih muda darinya. Kedatangan Raden bagaikan angin segar dalam kehidupan Ajeng yang mendadak berubah seratus delapan puluh derajat. Ajeng dihadapkan dengan tantangan baru yang tak terbayangkan sebelumnya: bertahan, bahkan ketika tak lagi menjadi bintang.",
5706,Romansa Kota Hujan,Minez ,Fiction|Romantis,id,"Di sebuah desa yang seharusnya telah mati, tari tidak lagi menjadi seni, melainkan warisan dendam. Sedayu Wirayu Permadani dan empat penari Jathil lainnya datang ke Desa Watuwiyah dengan niat sederhana: belajar, tampil, dan pulang membawa pengalaman baru. Namun Sanggar Tari Rawangsemi menyambut mereka bukan sebagai murid, melainkan sebagai penerus. Di balik lantai kayu yang dingin dan topeng Singa Barong yang tak pernah benar-benar diam, tersembunyi obsesi lama yang menunggu tubuh-tubuh retak untuk diisi. Rawangsemi berdiri di atas luka dua sanggar, dua keluarga, dan satu ritual terlarang bernama Pramuja Habekti dimana ilmu yang lahir dari iri dan dendam, dan menuntut tarian sebagai tebusan. Bramantara, pewaris kegilaan yang diwariskan turun-temurun, tidak ingin membunuh musuhnya dengan cepat. Ia memilih meleburkan segalanya secara perlahan, semua bermula dari murid-murid yang paling dicintainya hingga sesuatu yang tidak pernah ia duga sebelumnya. Ketika pantangan mulai dilanggar, bayangan menari tanpa tubuh, dan arwah Jathil berkuda kepang menunggu giliran, Sedayu harus memilih: menari hingga abadi, atau memutus lingkaran dendam dengan harga yang tak semua orang sanggup membayar. Karena di Rawangsemi, siapa pun bisa belajar menari— tetapi tidak semua diizinkan berhenti.",
5707,Love Grows in Between,Armaraher ,Fiction|Romantis,id,"“Hai, Iyan pemuda manis dan gagah, maukah kau jadi pacarku?” Begitulah ungkapan dramatis Lia di tengah kehidupan Riyan yang terlalu monoton. Sejak gadis itu muncul di kehidupannya, banyak hal yang berubah. Rentetan pesan alay yang dikirim gadis itu terkadang membuat Riyan kewalahan. Awalnya, Riyan tidak terlalu mengindahkan Lia dengan segala tingkah uniknya. Namun, lama-kelamaan, kala kehadiran gadis itu bagaikan pelangi di langitnya yang muram, Riyan perlahan membuka pintu. Di sela tawa dan kebersamaan, tanpa disadari, mereka mulai merasakan sesuatu yang lebih—sebuah perasaan manis yang perlahan membuat hati berdebar dan sadar bahwa mereka... jatuh cinta. Namun, ancaman Ikram—anak dari pemilik bengkel—muncul ketika Riyan mulai terbiasa dengan Lia. Ikram mengklaim bahwa Lia adalah miliknya membuat Riyan merasa tersisihkan hingga akhirnya Riyan memilih menjauh dari gadis itu. Lantas, akankah mereka kembali dan melanjutkan cinta dengan kesederhanaan, atau justru kisah mereka berakhir tanpa kejelasan?",
5708,"Setiap Hari, Hari Ini",Valerie Patkar,Fiction|Romantis,id,"Di sebuah pertemuan yang tak terduga, Adrian Hardikara kembali bertemu dengan Inira Dilona, aktris film ternama Indonesia yang menjadi brand ambassador bir buatannya. Tanpa sepengetahuannya, Inira datang dengan tujuan untuk memenangkan hatinya lagi—hati yang sudah dihancurkan Inira berkeping-keping delapan tahun lalu, sebab hidupnya tak lama lagi. Keunggulan: ● Karya terbaru dari Valerie Patkar ini menawarkan kesempatan kedua dalam cinta, yang penuh rahasia dan penyesalan mendalam. ● Latar dunia food and beverage serta industri hiburan yang gemerlap sekaligus gelap menghadirkan suasana yang glamor sekaligus emosional. ● Konfliknya intens, dramatis, tapi juga diiringi hal-hal yang manis. Mengulik karakter yang menderita bukan hanya karena penyakit fisik, tetapi juga mental, novel ini siap membuat pembaca jatuh cinta sekaligus patah hati dalam satu waktu.",
5709,"Dear, Je",Racherrys ,Fiction|Romantis,id,"Sebagai seorang istri, Acha merasa cemburu karena Jerriel selalu memprioritaskan teman kecilnya—Rhea—dalam segala hal. Di setiap kesempatan, Rhea juga selalu mengusik rumah tangganya dengan menjadikan penyakit jantung sebagai senjata. Hingga suatu waktu Acha kehilangan kariernya sebagai atlet renang karena kecelakaan bersama Jerriel. Hal yang pada akhirnya membuat Acha mengukir kebencian terhadap kedekatan itu. Dan sebagai seorang teman lama yang memiliki rasa terhadap Acha, Zico selalu hadir sebagai obat, serta bersedia menjadi pelindung Acha. Di tengah prahara rumah tangga mereka, muncul Jevian yang mengorek kembali luka masa lalu Acha. Membawa kembali rasa sakit yang susah payah Acha sembuhkan sendiri. Secara perlahan, banyak rahasia yang terungkap: tentang hubungan Acha dan Jevian dulu; tentang penyebab rahim yang rusak, dan; tentang luka yang sulit disembuhkan. Apakah rumah tangga Acha dan Jerriel akan berakhir bahagia di tengah banyaknya masalah yang datang? Atau justru berakhir dengan luka yang akan menjadi trauma mendalam?",
5710,Date Me Anyway,Killmill ,Fiction|Romantis,id,"Libra punya satu misi; PUTUS DARI LALA! Menjadi mahasiswa sekaligus anak band tetap membuat Libra terkejut saat seorang gadis polis tiba-tiba bilang, “Kak Libra mau nggak jadi pacar Lala?” di hadapan banyak orang. Sialnya, demi menjaga harga dirinya, ia akhirnya menerima ajakan berpacaran dari Lala—gadis polos yang identik dengan warna pink.",
5711,Stuck in Love,Tasya_02 (Raden Roro Tasya),Fiction|Romantis,id,"Prosopagnosia atau face blindness yang diderita Algaffan Al-Kaezar membuatnya susah mengenali wajah seseorang di sekitarnya bahkan orang terdekatnya. Ironisnya, takdir justru menjebaknya dalam sebuah perjodohan dengan Milen Kylla Al- Hardine. Gadis yang digariskan menjadi pendamping hidupnya ini justru terkenal sebagai mahasiswi anti- komitmen yang paling diburu di kampus, Milen lebih memilih serangkaian hubungan tanpa status yang cepat berlalu tanpa melibatkan perasaan sedikitpun.",
5712,The Silk Cage,Briselette ,Fiction|Romantis,id,"Di usia 23 tahun, Mikhaila Tanoto tak pernah membayangkan hidupnya akan ditentukan oleh sebuah kesepakatan bisnis yang dibungkus pernikahan. Ia dijodohkan dengan Chatra Handjojo—cucu sulung Robert Handjojo, figur legendaris yang membangun salah satu kerajaan konglomerasi terbesar di Indonesia—demi menyelamatkan kehormatan dan sisa-sisa kekuasaan keluarganya yang nyaris runtuh. Masuk ke dunia Handjojo berarti memasuki sangkar emas: rumah yang terlalu sunyi, suami yang terlalu dingin, dan lingkaran sosialita kelas atas dengan lidahnya beracun yang dibalut senyuman manis. Mikhaila perlahan menyadari satu hal—ia bukan istri, melainkan simbol. Trofi. Pion. Hanya ada dua hal yang bisa ia lakukan; bertahan dalam sangkar yang mengekangnya dan belajar berhenti berharap.",
5713,Then I Met You,Tresia,Fiction|Romantis,id,"Seara Loviesha, seorang penulis buku dongeng yang memutuskan pergi ke Vietnam untuk mencari hal baru di hidupnya, lalu bertemu seorang penyanyi bernama Kai Oliver yang sudah dua tahun hiatus dari dunia musik. Beberapa pertemuan tidak sengaja itu membuat keduanya berakhir melakukan perjalanan bersama, menikmati serunya Ho Chi Minh City dan cantiknya Kota Đà Lạt. Tanpa sadar keduanya mulai terbiasa dengan kehadiran masing-masing, sampai rahasia terbesar Kai Oliver muncul di publik dan laki-laki itu menghilang dari hidup Seara.",
5714,Borderline of Love,Sheila Andini,Fiction|Romantis,id,"Segala sesuatu ada batasnya. Namun, tidak bagi Theodore Ghisalendra. Selama ini dia bekerja keras menjadi aktor papan atas dan terobsesi meraih kemenangan. Sayangnya, dalam proses perjuangan tersebut, dia justru kehilangan orang yang dicintainya. Lalu, suatu hari, ayah Theodore merekrut juru masak pribadi untuk sang anak. Liliana, seorang perempuan yang memiliki talenta di bidang kuliner, kini bekerja untuk Theodore. Hari demi hari mereka lalui bersama. Perlahan, Theodore mulai membuka diri dan menyadari bahwa selama ini terlalu buta dalam mengejar segala hal. Liliana mengajarkannya tentang batasan mencintai sesuatu. Telah terbit Borderline of Love! Buku ini sudah bisa kalian dapatkan di Toko Gramedia, gramedia.com, Gramedia dan m&c! Official Store Tokopedia dan Official Shop Shopee, serta toko buku offline dan online lainnya! #telahterbit #newarrival #chef #aktor #urbanromance #romance #novelromansa #adultromance Keunggulan Buku: - Diangkat dari AU yang sudah memiliki banyak pembaca di X. - Kombinasi karakternya menarik, yaitu aktor perfeksionis dan juru masak pribadi. - Tidak hanya romansa, novel ini juga membahas konflik internal dan pertemanan. Pre Order Borderline of Love Terdiri dari: 1. Buku Borderline of Love 2. Sticker pack 3. Mini notes 4. Magnet Kulkas",
5715,I Hope This Doesn`t Find You,Ann Liang,Fiction|Romantis,id,"Sadie Wen adalah murid teladan yang sempurna. Berhasil jadi kapten sekolah, calon lulusan terbaik, juga selalu ramah dan tidak pernah membuat masalah. Untuk menjaga citra itu, dia menumpahkan semua kekesalan dan unek-uneknya ke dalam draf-draf surel yang tidak pernah dia kirim, terutama tentang si rekan kapten yang paling menyebalkan sedunia, Julius Gong. Baginya, itulah satu-satunya cara agar tetap waras … sampai semua surel itu tidak sengaja terkirim ke orang-orang yang menjadi sasarannya sumpah serapahnya. Dalam sehari, hidup Sadie pun berantakan. Seisi sekolah tahu apa yang selama ini dia pendam, dan mereka tidak segan-segan membalas. Namun, di tengah kekacauan itu, ada satu hal yang tidak pernah dia duga. Julius, cowok yang paling dia benci, justru mulai melihat Sadie yang asli, tanpa topeng, tanpa keinginan untuk selalu menanggung semua kesalahan yang ada. Dan dari situlah masalah sesungguhnya dimulai.",
5716,He's Not a Badboy,Thyfaa_ Hn,Fiction|Romantis,id,"Kinan Alfarez Dirgantara, putra dari seorang perwira tinggi diduga menjadi tersangka kasus pembunuhan. Kebenaran di balik kasus ini justru membuka sindikat jaringan gelap yang membuat integritas hukum dan kehormatan militer dipertaruhkan. Setelah dinyatakan tidak bersalah, Farez dipindahkan ke pesantren untuk menuntunnya berubah menjadi lebih baik. Namun, sebuah panggilan darurat mendesaknya untuk kembali ke Jakarta secara diam-diam. Saat semua orang mengenalnya telah berubah menjadi sosok yang jauh lebih baik, pembunuhan berantai terjadi. Farez diamankan karena diduga terlibat dalam kejadian tersebut. Keterlibatan Farez dalam sebuah kasus pembunuhan sontak membuatnya Kembali dipertanyakan. Apakah selama ini Farez menyembunyikan sisi gelap di balik topengnya? Ataukah dia menjadi korban dari dendam yang belum padam?",
5717,Sangkala Biru 1990,Disadisso ,Fiction|Romantis,id,"Telepon itu kutemukan selagi membereskan gudang siang tadi. Warnanya merah tua, kusam oleh waktu, dan karat di gagangnya. Kring! Hingga tiba-tiba, suara dering terdengar nyaring, dari telepon yang seharusnya mati. Suara laki-laki terdengar. -Ankaa, 31 Desember 2022 Namaku Bumi Biru Laut, dan aku muak menenteng warisan identitas pengkhianat besar-besaran ini. Namun, aku bertemu dengannya. Bunga, perempuan yang mengingatkanku bahwa perlawanan tak boleh mati dari orang-orang sepertiku. Sebab, perlawanan adalah satu-satunya cara mempertahankan yang tersisa dariku: harga diri, tekad, dan nurani. Suatu malam, kutunggu Bunga mengangkat teleponku. Namun, suara laki-laki terdengar. -Biru, 26 Juli 1989 Ankaa dan Biru. Keduanya terhubung oleh telepon merah karatan yang telah lama mati. Namun, mengapa keduanya harus terhubung, melintasi ruang masa kini ke masa lalu? Adakah dalang yang menghubungkan mereka? Dan, peristiwa besar apa di antara keduanya yang ingin diungkap oleh Sang Takdir? “Suatu hari, kulalui ruang waktu dan kutemukan dirimu…”",
5718,My Cheap Boss,Exsha Annissa,Fiction|Romantis,id,"Jenna nggak pernah mengira kedatangan bos barunya dari Italia akan menjadi bencana untuknya. Calix, si bos barunya itu, jauh dari kata bos yang bijaksana. Kerjaan Calix itu dangdutan dan suka minta dibeliin Karedok Mang Ujang di seberang gedung kantor. Job desk Jenna jadi bertambah kayak baby sitter buat Calix. Terlebih ketika laki-laki itu akan dijodohin dan Jenna mau nggak mau jadi pacar pura-puranya. Demi nggak dipecat, Jenna akhirnya mengikuti permainan bosnya itu dan berakhir dia beneran jatuh cinta. Namun, hidup nggak pernah seindah di drama. Jenna harus menghadapi jiwa melokal Calix yang nggak pernah dia bayangkan dan masa lalu Calix yang ternyata malah kembali menghantui hubungannya dengan Calix.",
5719,My Cheap Boss,Exsha Annissa,Fiction|Romantis,id,"Jenna nggak pernah mengira kedatangan bos barunya dari Italia akan menjadi bencana untuknya. Calix, si bos barunya itu, jauh dari kata bos yang bijaksana. Kerjaan Calix itu dangdutan dan suka minta dibeliin Karedok Mang Ujang di seberang gedung kantor. Job desk Jenna jadi bertambah kayak baby sitter buat Calix. Terlebih ketika laki-laki itu akan dijodohin dan Jenna mau nggak mau jadi pacar pura-puranya. Demi nggak dipecat, Jenna akhirnya mengikuti permainan bosnya itu dan berakhir dia beneran jatuh cinta. Namun, hidup nggak pernah seindah di drama. Jenna harus menghadapi jiwa melokal Calix yang nggak pernah dia bayangkan dan masa lalu Calix yang ternyata malah kembali menghantui hubungannya dengan Calix.",
5720,Racer and Designer,Abellstr25 ,Fiction|Romantis,id,"“Orang lama tidak akan selalu menjadi pemenangnya jika orang baru adalah cinta sejatinya.” — Rosetta Lima tahun menghilang setelah tragedi kecelakaan, Aiden Nugraha akhirnya kembali ke sisi Rosetta Angelica. Dan, bagi Rosetta, tidak ada yang lebih disyukurinya, selain kepulangan sang suami dalam kondisi selamat. Rossetta sangat mencintai Aiden. Ia akan melakukan apa pun demi mempertahankan sang suami di sisinya. Namun, kehadiran cinta pertama Aiden, dan segala rahasia yang terkuak setelahnya, membuatnya ragu. Lantas, bagaimana dengan Aiden? Akankah ia mempertahankan Rosetta di sisinya? Atau, ia justru memilih kembali pada cinta pertamanya, yang dulu membuatnya merasa sangat bersalah?",
5721,Fake Vlog with Oscei,Inimuul ,Fiction|Romantis,id,"“Ketika kamera menyala, ada bagian dari dirinya yang menghilang, seolah-olah sisi paling jujurnya memilih bersembunyi.” Oscei Hardito, seorang vloger yang pernah viral. Seiring waktu, kontennya mulai terasa membosankan dan namanya perlahan tenggelam. Hingga suatu hari, Odey Romana, teman sekelasnya, tiba-tiba datang membawa ide sederhana: membuat fake vlog yang tampak nyata. Tak disangka, kolaborasi mereka viral dan Oscei kembali dikenal. Namun, popularitas tersebut ada harganya. Komentar pedas netizen mulai berdatangan, dan kebenaran tentang siapa Oscei yang sebenarnya mulai terungkap. Hubungan mereka pun diuji oleh kenyataan yang tidak semuanya bisa direkayasa. Lalu, mampukah keduanya terus berpura-pura, sementara kehidupan asli mereka mulai ikut terseret ke dalam drama digital yang mereka ciptakan sendiri?",
5722,HTS vs Tunangan,Rizki Fitrianti,Fiction|Romantis,id,"""Sebaik-baiknya anak Teknik, lebih baik jangan sama anak Teknik.” Katie Ardella, mahasiswi Fakultas Hukum yang memiliki trust issue dengan masa lalunya. Ia tidak memiliki kekasih, tetapi menjalin hubungan tanpa status (HTS) dengan dua laki-laki sekaligus. Hidupnya mulai tidak tenang saat orang tuanya menjodohkan dirinya dengan Batara Rakhandra, mahasiswa Fakultas Teknik yang dikenal tampan dan mudah bergaul. Keduanya bersepakat merahasiakan status pertunangan mereka demi mempertahankan pasangan masing-masing. Namun, keadaan menjadi rumit ketika dua orang yang menjalin HTS dengan Katie ternyata teman satu tongkrongan Batara. Dan, saat keduanya mulai berusaha menerima satu sama lain, mantan kekasih Batara justru hadir kembali, membuat ia ragu. Lalu, akankah dua orang redflag ini bisa bersatu sampai akhir? Atau, keduanya justru kalah dengan masa lalu?",
5723,With You Galleo J,Buncer ,Fiction|Romantis,id,"“Could we be more than just friends?” Banyak yang bilang, persahabatan antara laki-laki dan perempuan tidak pernah benar-benar murni. Pasti ada perasaan yang diam-diam ikut campur. Setidaknya, itu berlaku bagi Mozza Lyroaa Atnia. Enam tahun bersahabat dengan Galleo J, cukup untuk membuat pertahanannya runtuh. Sayangnya, jatuh cinta dengan sahabat tidak selalu berakhir manis. Terlebih, ketika Galleo mulai dekat dengan Narra. Cemburu tumbuh liar meski Mozza tak pernah berani mengaku. Di tengah rasa sakitnya, hadir Bintang Nauvaldo, teman lama Galleo, yang sukses mengusik keseimbangannya yang sudah rapuh. Lalu, mampukah kehadiran orang baru mengobati luka di hati Mozza? Atau, ia tetap terjebak dengan perasaan yang mendalam pada sang sahabat?",
5724,Desperately Into You,Ika Vihara,Fiction|Romantis,id,"Science translator, Alethea Loveara, hanya pernah sekali jatuh cinta. Lima tahun lalu, pada seseorang yang tidak diketahui namanya dan berasal dari negara mana. Namun, siapa sangka, tepat pada saat Thea sedang membutuhkan suami, laki-laki itu—Jaska Bargen, CTO sebuah perusahaan robotic vertical farming—muncul di hadapannya. Bak gayung bersambut, memiliki istri juga akan menyelesaikan masalah besar yang sedang dihadapi Jaska. Menikahi satu sama lain akan menguntungkan mereka berdua. Tetapi Jaska menegaskan pernikahan itu tidak akan melibatkan cinta. Haruskah Thea menekan perasaannya agar kerja sama mereka berjalan sesuai rencana? Atau mengambil risiko mengalahkan trust issue Jaska demi bisa memiliki Jaska seutuhnya dan selama-lamanya?",
5725,"Young Adult: Naksir Aku Aja, Dong!",Arata Kim,Fiction|Romantis,id,"Selama ini, cuma Dimas tempat Resha curhat. Sahabat sekaligus tetangganya itu mengetahui segala kerumitan hubungannya dengan Ayah. Makanya Resha langsung patah hati waktu cowok itu bilang sudah jadian dengan Tari, teman sebangku Resha saat SMA. Iya, Resha diam-diam suka sama Dimas. Supaya tidak menyinggung perasaan dua temannya, Resha terpaksa mengaku sudah berpacaran dengan Julian. Cowok fakultas sebelah yang entah kenapa akhir-akhir ini sering muncul di hidupnya itu justru dengan senang hati menjadi pacar bohongannya. Bahkan cowok itu blak-blakan memintanya menjadi pacar betulan. Dasar cowok asbun dan tengil! Saat mereka lagi dekat-dekatnya, cobaan menerpa keluarga Resha. Sekali lagi, cuma Dimas yang bisa mengerti dan menemaninya melalui masa-masa berat itu. Lalu, gimana sebenarnya perasaan Resha ke Julian?",
